survey_datetime,fishing_method_short_description,catch_area_code,legal_size_status_description,catch_result_type_code,adipose_clip_status_code,count
2012-01-27T08:00:00Z,Kicker angler,10,Sublegal,R,AD,3
2012-01-27T08:00:00Z,Kicker angler,10,Sublegal,R,UM,4
2012-01-28T08:00:00Z,Kicker angler,10,Legal,R,UM,1
2012-02-01T08:00:00Z,Kicker angler,11,Sublegal,R,AD,5
2012-02-01T08:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2012-02-02T08:00:00Z,Kicker angler,11,Sublegal,R,AD,12
2012-02-02T08:00:00Z,Kicker angler,11,Sublegal,R,UM,3
2012-02-03T08:00:00Z,Kicker angler,11,Legal,K,AD,2
2012-02-03T08:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-02-03T08:00:00Z,Kicker angler,11,Sublegal,R,AD,11
2012-02-03T08:00:00Z,Kicker angler,11,Sublegal,R,UM,4
2012-02-04T08:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-02-04T08:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2012-02-05T08:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2012-02-11T08:00:00Z,Kicker angler,11,Legal,K,AD,2
2012-02-11T08:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-02-11T08:00:00Z,Kicker angler,11,Sublegal,R,AD,10
2012-02-12T08:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-02-12T08:00:00Z,Kicker angler,11,Legal,R,AD,1
2012-02-12T08:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-02-12T08:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2012-02-15T08:00:00Z,Kicker angler,11,Legal,K,AD,2
2012-02-15T08:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-02-15T08:00:00Z,Kicker angler,11,Sublegal,R,AD,6
2012-02-16T08:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2012-02-17T08:00:00Z,Kicker angler,10,Legal,K,AD,1
2012-02-19T08:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-02-19T08:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-02-26T08:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-02-28T08:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2012-03-01T08:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-03-02T08:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-03-02T08:00:00Z,Kicker angler,11,Sublegal,R,UM,4
2012-03-06T08:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-03-06T08:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2012-03-06T08:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2012-03-07T08:00:00Z,Kicker angler,11,Legal,R,UM,2
2012-03-08T08:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-03-08T08:00:00Z,Kicker angler,11,Legal,R,UM,3
2012-03-08T08:00:00Z,Kicker angler,11,Sublegal,R,AD,7
2012-03-08T08:00:00Z,Kicker angler,11,Sublegal,R,UM,5
2012-03-10T08:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-03-10T08:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2012-03-11T08:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2012-03-16T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-03-17T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-03-23T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2012-03-23T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2012-03-24T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-03-25T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-03-25T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2012-03-31T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2012-03-31T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2012-04-02T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2012-04-06T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-04-07T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2012-04-13T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-04-14T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-04-14T07:00:00Z,Kicker angler,11,Sublegal,R,AD,5
2012-04-19T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2012-04-22T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2012-04-22T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-04-22T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2012-04-24T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2012-04-24T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-04-26T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-04-28T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2012-04-28T07:00:00Z,Kicker angler,11,Legal,R,UM,4
2012-04-28T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-04-29T07:00:00Z,Kicker angler,11,Legal,K,AD,4
2012-04-29T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2012-06-01T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2012-06-01T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-06-01T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-06-03T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-06-03T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-06-03T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-06-06T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-06-08T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2012-06-09T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-06-10T07:00:00Z,Kicker angler,11,Legal,K,AD,6
2012-06-10T07:00:00Z,Kicker angler,11,Legal,R,UM,4
2012-06-11T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-06-11T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-06-12T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2012-06-12T07:00:00Z,Kicker angler,11,Legal,R,UM,6
2012-06-13T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2012-06-13T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-06-14T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-06-14T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-06-15T07:00:00Z,Kicker angler,11,Legal,K,AD,10
2012-06-15T07:00:00Z,Kicker angler,11,Legal,K,UM,1
2012-06-15T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2012-06-15T07:00:00Z,Kicker angler,11,Legal,R,UM,4
2012-06-15T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2012-06-16T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-06-17T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-06-18T07:00:00Z,Kicker angler,11,Legal,K,AD,8
2012-06-18T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-06-19T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2012-06-19T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-06-20T07:00:00Z,Kicker angler,11,Legal,K,AD,5
2012-06-20T07:00:00Z,Kicker angler,11,Legal,R,AD,2
2012-06-20T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2012-06-21T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-06-21T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2012-06-22T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2012-06-23T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2012-06-23T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-06-24T07:00:00Z,Kicker angler,11,Legal,K,AD,20
2012-06-24T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2012-06-24T07:00:00Z,Kicker angler,11,Legal,R,UM,7
2012-06-25T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2012-06-25T07:00:00Z,Kicker angler,11,Legal,R,UM,5
2012-06-26T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2012-06-27T07:00:00Z,Kicker angler,11,Legal,K,AD,12
2012-06-27T07:00:00Z,Kicker angler,11,Legal,K,UM,1
2012-06-27T07:00:00Z,Kicker angler,11,Legal,R,UM,12
2012-06-27T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-06-28T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-06-28T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-06-29T07:00:00Z,Kicker angler,11,Legal,K,AD,5
2012-06-29T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-06-30T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2012-06-30T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2012-06-30T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2012-07-01T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2012-07-01T07:00:00Z,Kicker angler,11,Legal,K,AD,6
2012-07-01T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2012-07-01T07:00:00Z,Kicker angler,11,Sublegal,R,AD,7
2012-07-01T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2012-07-02T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-07-02T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2012-07-02T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-07-02T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2012-07-03T07:00:00Z,Kicker angler,11,Legal,K,AD,4
2012-07-04T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-07-04T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2012-07-05T07:00:00Z,Kicker angler,11,Legal,K,AD,6
2012-07-05T07:00:00Z,Kicker angler,11,Legal,R,UM,5
2012-07-05T07:00:00Z,Kicker angler,11,Sublegal,R,AD,12
2012-07-05T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2012-07-06T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2012-07-06T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2012-07-06T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2012-07-07T07:00:00Z,Kicker angler,11,Legal,K,AD,6
2012-07-07T07:00:00Z,Kicker angler,11,Legal,R,UM,5
2012-07-08T07:00:00Z,Kicker angler,11,Legal,K,AD,8
2012-07-08T07:00:00Z,Kicker angler,11,Legal,R,UM,8
2012-07-08T07:00:00Z,Kicker angler,11,Sublegal,K,AD,1
2012-07-08T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2012-07-08T07:00:00Z,Kicker angler,11,Sublegal,R,UM,5
2012-07-09T07:00:00Z,Kicker angler,10,Legal,R,AD,1
2012-07-09T07:00:00Z,Kicker angler,11,Legal,K,AD,4
2012-07-09T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-07-09T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-07-09T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2012-07-10T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-07-10T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-07-10T07:00:00Z,Kicker angler,11,Sublegal,R,AD,13
2012-07-10T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2012-07-11T07:00:00Z,Kicker angler,11,Legal,K,AD,4
2012-07-11T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2012-07-12T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2012-07-12T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-07-12T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-07-13T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2012-07-13T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-07-14T07:00:00Z,Kicker angler,11,Legal,K,AD,12
2012-07-14T07:00:00Z,Kicker angler,11,Legal,R,UM,6
2012-07-14T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2012-07-14T07:00:00Z,Kicker angler,11,Sublegal,R,UM,3
2012-07-15T07:00:00Z,Kicker angler,11,Legal,K,AD,4
2012-07-15T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-07-15T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2012-07-16T07:00:00Z,Kicker angler,10,Legal,K,AD,2
2012-07-16T07:00:00Z,Kicker angler,10,Legal,R,UM,2
2012-07-16T07:00:00Z,Kicker angler,10,Sublegal,R,AD,3
2012-07-16T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2012-07-16T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2012-07-16T07:00:00Z,Kicker angler,11,Sublegal,K,UM,1
2012-07-16T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2012-07-16T07:00:00Z,Kicker angler,11,Sublegal,R,UM,3
2012-07-17T07:00:00Z,Kicker angler,10,Legal,K,AD,3
2012-07-17T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2012-07-17T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2012-07-18T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-07-18T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2012-07-19T07:00:00Z,Kicker angler,10,Legal,K,AD,2
2012-07-19T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2012-07-20T07:00:00Z,Charter angler,10,Legal,K,AD,2
2012-07-20T07:00:00Z,Kicker angler,10,Legal,K,AD,2
2012-07-20T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2012-07-20T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2012-07-20T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-07-20T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2012-07-21T07:00:00Z,Charter angler,10,Legal,K,AD,1
2012-07-21T07:00:00Z,Charter angler,10,Sublegal,R,AD,1
2012-07-21T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2012-07-21T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2012-07-21T07:00:00Z,Kicker angler,10,Sublegal,R,AD,3
2012-07-21T07:00:00Z,Kicker angler,10,Sublegal,R,UM,2
2012-07-21T07:00:00Z,Kicker angler,11,Legal,K,AD,4
2012-07-21T07:00:00Z,Kicker angler,11,Legal,R,UM,4
2012-07-21T07:00:00Z,Kicker angler,11,Sublegal,R,AD,14
2012-07-21T07:00:00Z,Kicker angler,11,Sublegal,R,UM,7
2012-07-22T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2012-07-22T07:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2012-07-22T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2012-07-22T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-07-22T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2012-07-23T07:00:00Z,Charter angler,10,Legal,K,AD,1
2012-07-23T07:00:00Z,Charter angler,10,Sublegal,R,AD,1
2012-07-23T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-07-23T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2012-07-24T07:00:00Z,Kicker angler,10,Legal,K,AD,2
2012-07-24T07:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2012-07-24T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2012-07-24T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2012-07-24T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2012-07-24T07:00:00Z,Kicker angler,11,Legal,R,UM,4
2012-07-25T07:00:00Z,Charter angler,10,Legal,K,AD,1
2012-07-25T07:00:00Z,Kicker angler,10,Sublegal,R,UM,2
2012-07-25T07:00:00Z,Kicker angler,11,Legal,K,AD,6
2012-07-25T07:00:00Z,Kicker angler,11,Legal,R,UM,5
2012-07-25T07:00:00Z,Kicker angler,11,Sublegal,R,AD,6
2012-07-26T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2012-07-26T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2012-07-26T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2012-07-27T07:00:00Z,Charter angler,10,Legal,K,AD,1
2012-07-27T07:00:00Z,Kicker angler,11,Legal,K,AD,5
2012-07-27T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2012-07-27T07:00:00Z,Kicker angler,11,Sublegal,R,AD,20
2012-07-27T07:00:00Z,Kicker angler,11,Sublegal,R,UM,6
2012-07-28T07:00:00Z,Charter angler,10,Legal,K,AD,3
2012-07-28T07:00:00Z,Charter angler,10,Legal,R,UM,1
2012-07-28T07:00:00Z,Charter angler,10,Sublegal,R,AD,3
2012-07-28T07:00:00Z,Charter angler,10,Sublegal,R,UM,1
2012-07-28T07:00:00Z,Kicker angler,10,Legal,K,AD,2
2012-07-28T07:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2012-07-28T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-07-29T07:00:00Z,Charter angler,10,Legal,K,AD,1
2012-07-29T07:00:00Z,Charter angler,10,Sublegal,R,AD,2
2012-07-29T07:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2012-07-29T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2012-07-29T07:00:00Z,Kicker angler,11,Legal,K,AD,9
2012-07-29T07:00:00Z,Kicker angler,11,Legal,R,UM,7
2012-07-29T07:00:00Z,Kicker angler,11,Sublegal,R,AD,9
2012-07-29T07:00:00Z,Kicker angler,11,Sublegal,R,UM,3
2012-07-30T07:00:00Z,Kicker angler,10,Sublegal,R,AD,3
2012-07-30T07:00:00Z,Kicker angler,11,Legal,K,AD,8
2012-07-30T07:00:00Z,Kicker angler,11,Legal,K,UM,1
2012-07-30T07:00:00Z,Kicker angler,11,Legal,R,UM,4
2012-07-30T07:00:00Z,Kicker angler,11,Sublegal,R,AD,13
2012-07-30T07:00:00Z,Kicker angler,11,Sublegal,R,UM,4
2012-07-31T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2012-07-31T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2012-08-01T07:00:00Z,Kicker angler,10,Legal,K,AD,5
2012-08-01T07:00:00Z,Kicker angler,11,Legal,K,AD,8
2012-08-01T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2012-08-01T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-08-01T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2012-08-02T07:00:00Z,Kicker angler,10,Legal,K,AD,3
2012-08-02T07:00:00Z,Kicker angler,10,Legal,K,UM,1
2012-08-02T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2012-08-02T07:00:00Z,Kicker angler,11,Legal,K,AD,4
2012-08-02T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-08-03T07:00:00Z,Kicker angler,10,Legal,K,AD,2
2012-08-03T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2012-08-03T07:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2012-08-03T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2012-08-03T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2012-08-03T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2012-08-03T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2012-08-03T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2012-08-04T07:00:00Z,Kicker angler,11,Legal,K,AD,11
2012-08-04T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-08-04T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-08-04T07:00:00Z,Kicker angler,11,Sublegal,R,UM,3
2012-08-05T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2012-08-05T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2012-08-05T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2012-08-05T07:00:00Z,Kicker angler,11,Legal,K,AD,9
2012-08-05T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2012-08-05T07:00:00Z,Kicker angler,11,Sublegal,R,AD,6
2012-08-06T07:00:00Z,Kicker angler,10,Legal,K,AD,3
2012-08-06T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2012-08-06T07:00:00Z,Kicker angler,10,Sublegal,R,AD,4
2012-08-07T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2012-08-07T07:00:00Z,Kicker angler,11,Legal,K,AD,9
2012-08-07T07:00:00Z,Kicker angler,11,Legal,K,UM,1
2012-08-07T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-08-07T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2012-08-08T07:00:00Z,Kicker angler,10,Legal,K,AD,7
2012-08-08T07:00:00Z,Kicker angler,10,Legal,R,AD,1
2012-08-08T07:00:00Z,Kicker angler,10,Legal,R,UM,3
2012-08-08T07:00:00Z,Kicker angler,10,Sublegal,R,AD,3
2012-08-08T07:00:00Z,Kicker angler,10,Sublegal,R,UM,8
2012-08-09T07:00:00Z,Kicker angler,10,Legal,K,AD,4
2012-08-09T07:00:00Z,Kicker angler,10,Legal,R,UM,2
2012-08-09T07:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2012-08-09T07:00:00Z,Kicker angler,10,Sublegal,R,UM,2
2012-08-09T07:00:00Z,Kicker angler,11,Legal,K,AD,20
2012-08-09T07:00:00Z,Kicker angler,11,Legal,R,AD,2
2012-08-09T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2012-08-09T07:00:00Z,Kicker angler,11,Sublegal,R,AD,9
2012-08-09T07:00:00Z,Kicker angler,11,Sublegal,R,UM,4
2012-08-10T07:00:00Z,Kicker angler,10,Legal,K,AD,6
2012-08-10T07:00:00Z,Kicker angler,10,Sublegal,R,AD,5
2012-08-10T07:00:00Z,Kicker angler,10,Sublegal,R,UM,4
2012-08-10T07:00:00Z,Kicker angler,11,Legal,K,AD,16
2012-08-10T07:00:00Z,Kicker angler,11,Legal,R,UM,4
2012-08-10T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-08-11T07:00:00Z,Kicker angler,10,Legal,K,AD,2
2012-08-11T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2012-08-11T07:00:00Z,Kicker angler,10,Sublegal,R,AD,4
2012-08-11T07:00:00Z,Kicker angler,10,Sublegal,R,UM,3
2012-08-11T07:00:00Z,Kicker angler,11,Legal,K,AD,12
2012-08-11T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2012-08-11T07:00:00Z,Kicker angler,11,Legal,R,UM,4
2012-08-11T07:00:00Z,Kicker angler,11,Sublegal,R,AD,8
2012-08-11T07:00:00Z,Kicker angler,11,Sublegal,R,UM,4
2012-08-12T07:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2012-08-12T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2012-08-12T07:00:00Z,Kicker angler,11,Sublegal,R,UM,3
2012-08-13T07:00:00Z,Kicker angler,10,Legal,K,AD,3
2012-08-13T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2012-08-13T07:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2012-08-13T07:00:00Z,Kicker angler,10,Sublegal,R,UM,2
2012-08-13T07:00:00Z,Kicker angler,11,Legal,K,AD,14
2012-08-13T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2012-08-13T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2012-08-13T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2012-08-14T07:00:00Z,Kicker angler,11,Legal,K,AD,11
2012-08-14T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2012-08-14T07:00:00Z,Kicker angler,11,Legal,R,UM,9
2012-08-14T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-08-15T07:00:00Z,Kicker angler,11,Legal,K,AD,26
2012-08-15T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2012-08-15T07:00:00Z,Kicker angler,11,Legal,R,UM,4
2012-08-15T07:00:00Z,Kicker angler,11,Sublegal,R,AD,7
2012-08-15T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2012-08-16T07:00:00Z,Kicker angler,10,Legal,K,AD,2
2012-08-16T07:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2012-08-16T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2012-08-16T07:00:00Z,Kicker angler,11,Legal,K,AD,13
2012-08-16T07:00:00Z,Kicker angler,11,Legal,R,UM,7
2012-08-16T07:00:00Z,Kicker angler,11,Sublegal,K,AD,1
2012-08-16T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2012-08-16T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2012-08-17T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2012-08-17T07:00:00Z,Kicker angler,10,Sublegal,R,AD,6
2012-08-17T07:00:00Z,Kicker angler,10,Sublegal,R,UM,3
2012-08-17T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2012-08-17T07:00:00Z,Kicker angler,11,Sublegal,R,AD,5
2012-08-17T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2012-08-18T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2012-08-18T07:00:00Z,Kicker angler,11,Legal,K,AD,13
2012-08-18T07:00:00Z,Kicker angler,11,Legal,R,UM,5
2012-08-18T07:00:00Z,Kicker angler,11,Sublegal,R,AD,20
2012-08-18T07:00:00Z,Kicker angler,11,Sublegal,R,UM,10
2012-08-19T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2012-08-19T07:00:00Z,Kicker angler,10,Sublegal,R,AD,4
2012-08-19T07:00:00Z,Kicker angler,11,Legal,K,AD,4
2012-08-19T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2012-08-19T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2012-08-20T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-08-20T07:00:00Z,Kicker angler,11,Sublegal,R,AD,11
2012-08-20T07:00:00Z,Kicker angler,11,Sublegal,R,UM,7
2012-08-21T07:00:00Z,Kicker angler,11,Legal,K,AD,10
2012-08-21T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2012-08-21T07:00:00Z,Kicker angler,11,Sublegal,K,AD,2
2012-08-21T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2012-08-21T07:00:00Z,Kicker angler,11,Sublegal,R,UM,7
2012-08-22T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2012-08-23T07:00:00Z,Kicker angler,11,Legal,K,AD,8
2012-08-23T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2012-08-24T07:00:00Z,Kicker angler,11,Legal,K,AD,16
2012-08-24T07:00:00Z,Kicker angler,11,Legal,R,UM,5
2012-08-24T07:00:00Z,Kicker angler,11,Sublegal,R,AD,8
2012-08-24T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2012-08-25T07:00:00Z,Kicker angler,11,Legal,K,AD,6
2012-08-25T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2012-08-25T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-08-26T07:00:00Z,Kicker angler,11,Legal,K,AD,10
2012-08-26T07:00:00Z,Kicker angler,11,Legal,R,AD,2
2012-08-26T07:00:00Z,Kicker angler,11,Legal,R,UM,4
2012-08-26T07:00:00Z,Kicker angler,11,Sublegal,R,AD,8
2012-08-26T07:00:00Z,Kicker angler,11,Sublegal,R,UM,12
